T(s)    N_sensor1_N1(%)      N_sensor2_N1(%)      T_sensor1_T(°„C)       T_sensor2_T(°„C)    V(L/s)    C(L)
0.6404,          16,                  16,                  20,                   20,                  3.176947,          19997
0.6454,          16,                  16,                  20,                   20,                  3.201947,          19997
0.6504,          16,                  16,                  20,                   20,                  3.226947,          19997
0.6554,          16,                  16,                  20,                   20,                  3.251947,          19997
0.6604,          16,                  16,                  20,                   20,                  3.276947,          19997
0.6654,          16,                  16,                  20,                   20,                  3.302125,          19997
0.6704,          16,                  16,                  20,                   20,                  3.327125,          19997
0.6754,          16,                  16,                  20,                   20,                  3.352125,          19997
0.6804,          17,                  17,                  20,                   20,                  3.377125,          19997
0.6854,          17,                  17,                  20,                   20,                  3.402125,          19997
0.6904,          17,                  17,                  20,                   20,                  3.427125,          19997
0.6954,          17,                  17,                  20,                   20,                  3.452125,          19997
0.7004,          17,                  17,                  20,                   20,                  3.477125,          19997
0.7054,          17,                  17,                  20,                   20,                  3.502125,          19997
0.7104,          17,                  17,                  20,                   20,                  3.527125,          19997
0.7154,          17,                  17,                  20,                   20,                  3.552125,          19997
0.7204,          18,                  18,                  20,                   20,                  3.577125,          19997
0.7254,          18,                  18,                  20,                   20,                  3.602125,          19997
0.7304,          18,                  18,                  20,                   20,                  3.627125,          19997
0.7354,          18,                  18,                  20,                   20,                  3.652125,          19997
0.7404,          18,                  18,                  20,                   20,                  3.677125,          19997
0.7454,          18,                  18,                  20,                   20,                  3.702125,          19997
0.7504,          18,                  18,                  20,                   20,                  3.727125,          19997
0.7554,          18,                  18,                  20,                   20,                  3.752125,          19997
0.7604,          19,                  19,                  20,                   20,                  3.777125,          19997
0.7654,          19,                  19,                  20,                   20,                  3.802125,          19997
0.7704,          19,                  19,                  20,                   20,                  3.827125,          19997
0.7754,          19,                  19,                  20,                   20,                  3.852125,          19997
0.7804,          19,                  19,                  20,                   20,                  3.877125,          19996
0.7854,          19,                  19,                  20,                   20,                  3.902125,          19996
0.7904,          19,                  19,                  20,                   20,                  3.927125,          19996
0.7954,          19,                  19,                  20,                   20,                  3.952125,          19996
0.8004,          20,                  20,                  20,                   20,                  3.977125,          19996
0.8054,          20,                  20,                  20,                   20,                  4.002125,          19996
0.8104,          20,                  20,                  20,                   20,                  4.027125,          19996
0.8154,          20,                  20,                  20,                   20,                  4.052125,          19996
0.8204,          20,                  20,                  20,                   20,                  4.077125,          19996
0.8254,          20,                  20,                  20,                   20,                  4.102125,          19996
0.8304,          20,                  20,                  20,                   20,                  4.127125,          19996
0.8354,          20,                  20,                  20,                   20,                  4.152125,          19996
0.8404,          21,                  21,                  20,                   20,                  4.177125,          19996
0.8454,          21,                  21,                  20,                   20,                  4.202125,          19996
0.8504,          21,                  21,                  20,                   20,                  4.227125,          19996
0.8554,          21,                  21,                  20,                   20,                  4.252125,          19996
0.8604,          21,                  21,                  20,                   20,                  4.277125,          19996
0.8654,          21,                  21,                  20,                   20,                  4.302125,          19996
0.8704,          21,                  21,                  20,                   20,                  4.327125,          19996
0.8754,          21,                  21,                  20,                   20,                  4.352125,          19996
0.8804,          22,                  22,                  20,                   20,                  4.377125,          19996
0.8854,          22,                  22,                  20,                   20,                  4.402125,          19996
0.8904,          22,                  22,                  20,                   20,                  4.427125,          19996
0.8954,          22,                  22,                  20,                   20,                  4.452125,          19996
0.9004,          22,                  22,                  20,                   20,                  4.477125,          19995
0.9054,          22,                  22,                  20,                   20,                  4.502125,          19995
0.9104,          22,                  22,                  20,                   20,                  4.527125,          19995
0.9154,          22,                  22,                  20,                   20,                  4.552125,          19995
0.9204,          23,                  23,                  20,                   20,                  4.577125,          19995
0.9254,          23,                  23,                  20,                   20,                  4.602125,          19995
0.9304,          23,                  23,                  20,                   20,                  4.627125,          19995
0.9354,          23,                  23,                  20,                   20,                  4.652125,          19995
0.9404,          23,                  23,                  20,                   20,                  4.677125,          19995
0.9454,          23,                  23,                  20,                   20,                  4.702125,          19995
0.9504,          23,                  23,                  20,                   20,                  4.727125,          19995
0.9554,          23,                  23,                  20,                   20,                  4.752125,          19995
0.9604,          24,                  24,                  20,                   20,                  4.777125,          19995
0.9654,          24,                  24,                  20,                   20,                  4.802125,          19995
0.9704,          24,                  24,                  20,                   20,                  4.827125,          19995
0.9754,          24,                  24,                  20,                   20,                  4.852125,          19995
0.9804,          24,                  24,                  20,                   20,                  4.877125,          19995
0.9854,          24,                  24,                  20,                   20,                  4.902125,          19995
0.9904,          24,                  24,                  20,                   20,                  4.927125,          19995
0.9954,          24,                  24,                  20,                   20,                  4.952125,          19995
1.0004,          25,                  25,                  20,                   20,                  4.977125,          19995
1.0054,          25,                  25,                  20,                   20,                  5.002125,          19994
1.0104,          25,                  25,                  20,                   20,                  5.027125,          19994
1.0154,          25,                  25,                  20,                   20,                  5.052125,          19994
1.0204,          25,                  25,                  20,                   20,                  5.077125,          19994
1.0254,          25,                  25,                  20,                   20,                  5.102125,          19994
1.0304,          25,                  25,                  20,                   20,                  5.127125,          19994
1.0354,          25,                  25,                  20,                   20,                  5.152125,          19994
1.0404,          26,                  26,                  20,                   20,                  5.177125,          19994
1.0454,          26,                  26,                  20,                   20,                  5.202125,          19994
1.0504,          26,                  26,                  20,                   20,                  5.227125,          19994
1.0554,          26,                  26,                  20,                   20,                  5.252125,          19994
1.0604,          26,                  26,                  20,                   20,                  5.277125,          19994
1.0654,          26,                  26,                  20,                   20,                  5.302125,          19994
1.0704,          26,                  26,                  20,                   20,                  5.327125,          19994
1.0754,          26,                  26,                  20,                   20,                  5.352125,          19994
1.0804,          27,                  27,                  20,                   20,                  5.377125,          19994
1.0854,          27,                  27,                  20,                   20,                  5.402125,          19994
1.0904,          27,                  27,                  20,                   20,                  5.427125,          19994
1.0954,          27,                  27,                  20,                   20,                  5.452125,          19994
1.1004,          27,                  27,                  20,                   20,                  5.477125,          19993
1.1054,          27,                  27,                  20,                   20,                  5.502125,          19993
1.1104,          27,                  27,                  20,                   20,                  5.527125,          19993
1.1154,          27,                  27,                  20,                   20,                  5.552125,          19993
1.1204,          28,                  28,                  20,                   20,                  5.577125,          19993
1.1254,          28,                  28,                  20,                   20,                  5.602125,          19993
1.1304,          28,                  28,                  20,                   20,                  5.627125,          19993
1.1354,          28,                  28,                  20,                   20,                  5.652125,          19993
1.1404,          28,                  28,                  20,                   20,                  5.677125,          19993
1.1454,          28,                  28,                  20,                   20,                  5.702125,          19993
1.1504,          28,                  28,                  20,                   20,                  5.727125,          19993
1.1554,          28,                  28,                  20,                   20,                  5.752125,          19993
1.1604,          29,                  29,                  20,                   20,                  5.777125,          19993
1.1654,          29,                  29,                  20,                   20,                  5.802125,          19993
1.1704,          29,                  29,                  20,                   20,                  5.827125,          19993
1.1754,          29,                  29,                  20,                   20,                  5.852125,          19993
1.1804,          29,                  29,                  20,                   20,                  5.877125,          19993
